Store Name,Planogram,Aisle,Bay,Element Name,Element Type,Brand,Facings,WKT Geometry,Z Order,Sales Last 12 Months
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,05,FreshMart Essentials Milk Choc Block 180g,Product,FreshMart Essentials,2,"POLYGON ((0.769 1.9, 1.089 1.9, 1.089 2.1, 0.769 2.1, 0.769 1.9))",2,8400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,05,Mint Royale Caramel Bars 6pk,Product,Mint Royale,1,"POLYGON ((1.101 1.9, 1.271 1.9, 1.271 2.02, 1.101 2.02, 1.101 1.9))",2,3900
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,05,ChocOro Gummy Bears 220g,Product,ChocOro,1,"POLYGON ((1.283 1.9, 1.423 1.9, 1.423 2.09, 1.283 2.09, 1.283 1.9))",2,3300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,05,Mint Royale Mint Patties 200g,Product,Mint Royale,1,"POLYGON ((1.435 1.9, 1.565 1.9, 1.565 2.07, 1.435 2.07, 1.435 1.9))",2,2200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Base Deck - Bay 06,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.1, 1.6 0.1, 1.6 0))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Milk Choc Block 180g,Product,ChocOro,3,"POLYGON ((1.635 0.1, 2.115 0.1, 2.115 0.3, 1.635 0.3, 1.635 0.1))",2,13000
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Milk Choc Block 180g,Product,ChocOro,3,"POLYGON ((2.127 0.1, 2.607 0.1, 2.607 0.3, 2.127 0.3, 2.127 0.1))",2,8500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Gummy Bears 220g,Product,Mint Royale,3,"POLYGON ((2.619 0.1, 3.039 0.1, 3.039 0.29, 2.619 0.29, 2.619 0.1))",2,9300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Shelf 1 - Bay 06,Shelf,,,"POLYGON ((1.6 0.53, 3.2 0.53, 3.2 0.57, 1.6 0.57, 1.6 0.53))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Dark Choc 70% 100g,Product,ChocOro,1,"POLYGON ((1.635 0.57, 1.785 0.57, 1.785 0.73, 1.635 0.73, 1.635 0.57))",2,3000
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Mint Patties 200g,Product,FreshMart Essentials,1,"POLYGON ((1.797 0.57, 1.927 0.57, 1.927 0.74, 1.797 0.74, 1.797 0.57))",2,3700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Mint Patties 200g,Product,Mint Royale,2,"POLYGON ((1.939 0.57, 2.199 0.57, 2.199 0.74, 1.939 0.74, 1.939 0.57))",2,5400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Dark Choc 70% 100g,Product,ChocOro,3,"POLYGON ((2.211 0.57, 2.661 0.57, 2.661 0.73, 2.211 0.73, 2.211 0.57))",2,9500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Dark Choc 70% 100g,Product,Mint Royale,2,"POLYGON ((2.673 0.57, 2.973 0.57, 2.973 0.73, 2.673 0.73, 2.673 0.57))",2,8000
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Milk Choc Block 180g,Product,FreshMart Essentials,1,"POLYGON ((2.985 0.57, 3.145 0.57, 3.145 0.77, 2.985 0.77, 2.985 0.57))",2,3700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Shelf 2 - Bay 06,Shelf,,,"POLYGON ((1.6 1, 3.2 1, 3.2 1.04, 1.6 1.04, 1.6 1))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Gummy Bears 220g,Product,ChocOro,3,"POLYGON ((1.635 1.04, 2.055 1.04, 2.055 1.23, 1.635 1.23, 1.635 1.04))",2,13000
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Dark Choc 70% 100g,Product,ChocOro,3,"POLYGON ((2.067 1.04, 2.517 1.04, 2.517 1.2, 2.067 1.2, 2.067 1.04))",2,10800
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Mint Patties 200g,Product,Mint Royale,3,"POLYGON ((2.529 1.04, 2.919 1.04, 2.919 1.21, 2.529 1.21, 2.529 1.04))",2,12400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Jelly Junction Dark Choc 70% 100g,Product,Jelly Junction,1,"POLYGON ((2.931 1.04, 3.081 1.04, 3.081 1.2, 2.931 1.2, 2.931 1.04))",2,4500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Shelf 3 - Bay 06,Shelf,,,"POLYGON ((1.6 1.46, 3.2 1.46, 3.2 1.5, 1.6 1.5, 1.6 1.46))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Milk Choc Block 180g,Product,FreshMart Essentials,1,"POLYGON ((1.635 1.5, 1.795 1.5, 1.795 1.7, 1.635 1.7, 1.635 1.5))",2,2400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Gummy Bears 220g,Product,Mint Royale,3,"POLYGON ((1.807 1.5, 2.227 1.5, 2.227 1.69, 1.807 1.69, 1.807 1.5))",2,7300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Dark Choc 70% 100g,Product,ChocOro,2,"POLYGON ((2.239 1.5, 2.539 1.5, 2.539 1.66, 2.239 1.66, 2.239 1.5))",2,6700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,ChocOro Caramel Bars 6pk,Product,ChocOro,1,"POLYGON ((2.551 1.5, 2.721 1.5, 2.721 1.62, 2.551 1.62, 2.551 1.5))",2,3500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Jelly Junction Mint Patties 200g,Product,Jelly Junction,3,"POLYGON ((2.733 1.5, 3.123 1.5, 3.123 1.67, 2.733 1.67, 2.733 1.5))",2,12200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Shelf 4 - Bay 06,Shelf,,,"POLYGON ((1.6 1.86, 3.2 1.86, 3.2 1.9, 1.6 1.9, 1.6 1.86))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Milk Choc Block 180g,Product,FreshMart Essentials,1,"POLYGON ((1.635 1.9, 1.795 1.9, 1.795 2.1, 1.635 2.1, 1.635 1.9))",2,2200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Gummy Bears 220g,Product,FreshMart Essentials,1,"POLYGON ((1.807 1.9, 1.947 1.9, 1.947 2.09, 1.807 2.09, 1.807 1.9))",2,2200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Mint Royale Mint Patties 200g,Product,Mint Royale,2,"POLYGON ((1.959 1.9, 2.219 1.9, 2.219 2.07, 1.959 2.07, 1.959 1.9))",2,6100
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Caramel Bars 6pk,Product,FreshMart Essentials,2,"POLYGON ((2.231 1.9, 2.571 1.9, 2.571 2.02, 2.231 2.02, 2.231 1.9))",2,8300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,Jelly Junction Dark Choc 70% 100g,Product,Jelly Junction,2,"POLYGON ((2.583 1.9, 2.883 1.9, 2.883 2.06, 2.583 2.06, 2.583 1.9))",2,6700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,06,FreshMart Essentials Gummy Bears 220g,Product,FreshMart Essentials,1,"POLYGON ((2.895 1.9, 3.035 1.9, 3.035 2.09, 2.895 2.09, 2.895 1.9))",2,4100
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Base Deck - Bay 07,Base Deck,,,"POLYGON ((3.2 0, 4.8 0, 4.8 0.1, 3.2 0.1, 3.2 0))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Caramel Bars 6pk,Product,Mint Royale,2,"POLYGON ((3.235 0.1, 3.575 0.1, 3.575 0.22, 3.235 0.22, 3.235 0.1))",2,6300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Mint Patties 200g,Product,Jelly Junction,2,"POLYGON ((3.587 0.1, 3.847 0.1, 3.847 0.27, 3.587 0.27, 3.587 0.1))",2,7300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Milk Choc Block 180g,Product,Mint Royale,1,"POLYGON ((3.859 0.1, 4.019 0.1, 4.019 0.3, 3.859 0.3, 3.859 0.1))",2,4500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Dark Choc 70% 100g,Product,Jelly Junction,1,"POLYGON ((4.031 0.1, 4.181 0.1, 4.181 0.26, 4.031 0.26, 4.031 0.1))",2,3200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Gummy Bears 220g,Product,ChocOro,2,"POLYGON ((4.193 0.1, 4.473 0.1, 4.473 0.29, 4.193 0.29, 4.193 0.1))",2,4800
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Gummy Bears 220g,Product,FreshMart Essentials,1,"POLYGON ((4.485 0.1, 4.625 0.1, 4.625 0.29, 4.485 0.29, 4.485 0.1))",2,2700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Shelf 1 - Bay 07,Shelf,,,"POLYGON ((3.2 0.53, 4.8 0.53, 4.8 0.57, 3.2 0.57, 3.2 0.53))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Dark Choc 70% 100g,Product,Mint Royale,1,"POLYGON ((3.235 0.57, 3.385 0.57, 3.385 0.73, 3.235 0.73, 3.235 0.57))",2,2500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Caramel Bars 6pk,Product,FreshMart Essentials,2,"POLYGON ((3.397 0.57, 3.737 0.57, 3.737 0.69, 3.397 0.69, 3.397 0.57))",2,7400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Caramel Bars 6pk,Product,ChocOro,1,"POLYGON ((3.749 0.57, 3.919 0.57, 3.919 0.69, 3.749 0.69, 3.749 0.57))",2,3000
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Mint Patties 200g,Product,Jelly Junction,1,"POLYGON ((3.931 0.57, 4.061 0.57, 4.061 0.74, 3.931 0.74, 3.931 0.57))",2,3500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Party Mix 1kg,Product,ChocOro,1,"POLYGON ((4.073 0.57, 4.293 0.57, 4.293 0.85, 4.073 0.85, 4.073 0.57))",2,4400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Gummy Bears 220g,Product,FreshMart Essentials,3,"POLYGON ((4.305 0.57, 4.725 0.57, 4.725 0.76, 4.305 0.76, 4.305 0.57))",2,9100
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Shelf 2 - Bay 07,Shelf,,,"POLYGON ((3.2 1, 4.8 1, 4.8 1.04, 3.2 1.04, 3.2 1))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Gummy Bears 220g,Product,Mint Royale,3,"POLYGON ((3.235 1.04, 3.655 1.04, 3.655 1.23, 3.235 1.23, 3.235 1.04))",2,9800
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Caramel Bars 6pk,Product,ChocOro,1,"POLYGON ((3.667 1.04, 3.837 1.04, 3.837 1.16, 3.667 1.16, 3.667 1.04))",2,3600
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Mint Patties 200g,Product,ChocOro,2,"POLYGON ((3.849 1.04, 4.109 1.04, 4.109 1.21, 3.849 1.21, 3.849 1.04))",2,6400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,ChocOro Dark Choc 70% 100g,Product,ChocOro,3,"POLYGON ((4.121 1.04, 4.571 1.04, 4.571 1.2, 4.121 1.2, 4.121 1.04))",2,10200
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Caramel Bars 6pk,Product,Mint Royale,1,"POLYGON ((4.583 1.04, 4.753 1.04, 4.753 1.16, 4.583 1.16, 4.583 1.04))",2,2500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Shelf 3 - Bay 07,Shelf,,,"POLYGON ((3.2 1.46, 4.8 1.46, 4.8 1.5, 3.2 1.5, 3.2 1.46))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Mint Patties 200g,Product,Jelly Junction,3,"POLYGON ((3.235 1.5, 3.625 1.5, 3.625 1.67, 3.235 1.67, 3.235 1.5))",2,7100
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Mint Patties 200g,Product,Jelly Junction,3,"POLYGON ((3.637 1.5, 4.027 1.5, 4.027 1.67, 3.637 1.67, 3.637 1.5))",2,10800
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Milk Choc Block 180g,Product,FreshMart Essentials,3,"POLYGON ((4.039 1.5, 4.519 1.5, 4.519 1.7, 4.039 1.7, 4.039 1.5))",2,12300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Milk Choc Block 180g,Product,Mint Royale,1,"POLYGON ((4.531 1.5, 4.691 1.5, 4.691 1.7, 4.531 1.7, 4.531 1.5))",2,2700
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Shelf 4 - Bay 07,Shelf,,,"POLYGON ((3.2 1.86, 4.8 1.86, 4.8 1.9, 3.2 1.9, 3.2 1.86))",1,
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Caramel Bars 6pk,Product,Mint Royale,3,"POLYGON ((3.235 1.9, 3.745 1.9, 3.745 2.02, 3.235 2.02, 3.235 1.9))",2,12400
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Caramel Bars 6pk,Product,FreshMart Essentials,2,"POLYGON ((3.757 1.9, 4.097 1.9, 4.097 2.02, 3.757 2.02, 3.757 1.9))",2,4500
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Jelly Junction Milk Choc Block 180g,Product,Jelly Junction,1,"POLYGON ((4.109 1.9, 4.269 1.9, 4.269 2.1, 4.109 2.1, 4.109 1.9))",2,4300
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,Mint Royale Gummy Bears 220g,Product,Mint Royale,1,"POLYGON ((4.281 1.9, 4.421 1.9, 4.421 2.09, 4.281 2.09, 4.281 1.9))",2,2600
FreshMart Banksia Grove,Aisle 2 - Confectionery,Aisle 2,07,FreshMart Essentials Dark Choc 70% 100g,Product,FreshMart Essentials,2,"POLYGON ((4.433 1.9, 4.733 1.9, 4.733 2.06, 4.433 2.06, 4.433 1.9))",2,4800
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bay Frame 08,Rack,,,"POLYGON ((0 0, 1.6 0, 1.6 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Bay Frame 09,Rack,,,"POLYGON ((1.6 0, 3.2 0, 3.2 2.2, 1.6 2.2, 1.6 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,10,Bay Frame 10,Rack,,,"POLYGON ((3.2 0, 4.8 0, 4.8 2.2, 3.2 2.2, 3.2 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,,Upright 1,Rack,,,"POLYGON ((0 0, 0.025 0, 0.025 2.2, 0 2.2, 0 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,,Upright 2,Rack,,,"POLYGON ((1.575 0, 1.625 0, 1.625 2.2, 1.575 2.2, 1.575 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,,Upright 3,Rack,,,"POLYGON ((3.175 0, 3.225 0, 3.225 2.2, 3.175 2.2, 3.175 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,,Upright 4,Rack,,,"POLYGON ((4.775 0, 4.8 0, 4.8 2.2, 4.775 2.2, 4.775 0))",0,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Base Deck - Bay 08,Base Deck,,,"POLYGON ((0 0, 1.6 0, 1.6 0.1, 0 0.1, 0 0))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Shortbread Fingers 200g,Product,Crumbly's,2,"POLYGON ((0.035 0.1, 0.355 0.1, 0.355 0.2, 0.035 0.2, 0.035 0.1))",2,5300
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Wafer Rolls 150g,Product,Crumbly's,1,"POLYGON ((0.367 0.1, 0.457 0.1, 0.457 0.32, 0.367 0.32, 0.367 0.1))",2,2800
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,FreshMart Essentials Choc Chip Cookies 300g,Product,FreshMart Essentials,3,"POLYGON ((0.469 0.1, 1.009 0.1, 1.009 0.2, 0.469 0.2, 0.469 0.1))",2,7800
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Cream Sandwich 250g,Product,Crumbly's,3,"POLYGON ((1.021 0.1, 1.531 0.1, 1.531 0.19, 1.021 0.19, 1.021 0.1))",2,6000
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Shelf 1 - Bay 08,Shelf,,,"POLYGON ((0 0.53, 1.6 0.53, 1.6 0.57, 0 0.57, 0 0.53))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Tea Companion Cream Sandwich 250g,Product,Tea Companion,1,"POLYGON ((0.035 0.57, 0.205 0.57, 0.205 0.66, 0.035 0.66, 0.035 0.57))",2,3500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Tea Companion Wafer Rolls 150g,Product,Tea Companion,3,"POLYGON ((0.217 0.57, 0.487 0.57, 0.487 0.79, 0.217 0.79, 0.217 0.57))",2,9900
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,FreshMart Essentials Choc Chip Cookies 300g,Product,FreshMart Essentials,2,"POLYGON ((0.499 0.57, 0.859 0.57, 0.859 0.67, 0.499 0.67, 0.499 0.57))",2,4700
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Wafer Rolls 150g,Product,Bake Bros.,3,"POLYGON ((0.871 0.57, 1.141 0.57, 1.141 0.79, 0.871 0.79, 0.871 0.57))",2,5700
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Choc Chip Cookies 300g,Product,Bake Bros.,1,"POLYGON ((1.153 0.57, 1.333 0.57, 1.333 0.67, 1.153 0.67, 1.153 0.57))",2,2100
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Wafer Rolls 150g,Product,Crumbly's,1,"POLYGON ((1.345 0.57, 1.435 0.57, 1.435 0.79, 1.345 0.79, 1.345 0.57))",2,3000
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Wafer Rolls 150g,Product,Bake Bros.,1,"POLYGON ((1.447 0.57, 1.537 0.57, 1.537 0.79, 1.447 0.79, 1.447 0.57))",2,2400
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Shelf 2 - Bay 08,Shelf,,,"POLYGON ((0 1, 1.6 1, 1.6 1.04, 0 1.04, 0 1))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Shortbread Fingers 200g,Product,Bake Bros.,3,"POLYGON ((0.035 1.04, 0.515 1.04, 0.515 1.14, 0.035 1.14, 0.035 1.04))",2,8500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Cream Sandwich 250g,Product,Bake Bros.,1,"POLYGON ((0.527 1.04, 0.697 1.04, 0.697 1.13, 0.527 1.13, 0.527 1.04))",2,3400
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,FreshMart Essentials Choc Chip Cookies 300g,Product,FreshMart Essentials,1,"POLYGON ((0.709 1.04, 0.889 1.04, 0.889 1.14, 0.709 1.14, 0.709 1.04))",2,2700
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Digestives 400g,Product,Crumbly's,1,"POLYGON ((0.901 1.04, 1.081 1.04, 1.081 1.15, 0.901 1.15, 0.901 1.04))",2,2400
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Tea Companion Water Crackers 125g,Product,Tea Companion,2,"POLYGON ((1.093 1.04, 1.393 1.04, 1.393 1.24, 1.093 1.24, 1.093 1.04))",2,5500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Wafer Rolls 150g,Product,Crumbly's,1,"POLYGON ((1.405 1.04, 1.495 1.04, 1.495 1.26, 1.405 1.26, 1.405 1.04))",2,3500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Shelf 3 - Bay 08,Shelf,,,"POLYGON ((0 1.46, 1.6 1.46, 1.6 1.5, 0 1.5, 0 1.46))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Choc Chip Cookies 300g,Product,Bake Bros.,3,"POLYGON ((0.035 1.5, 0.575 1.5, 0.575 1.6, 0.035 1.6, 0.035 1.5))",2,8200
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Shortbread Fingers 200g,Product,Bake Bros.,1,"POLYGON ((0.587 1.5, 0.747 1.5, 0.747 1.6, 0.587 1.6, 0.587 1.5))",2,2500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Digestives 400g,Product,Crumbly's,3,"POLYGON ((0.759 1.5, 1.299 1.5, 1.299 1.61, 0.759 1.61, 0.759 1.5))",2,6300
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Tea Companion Water Crackers 125g,Product,Tea Companion,1,"POLYGON ((1.311 1.5, 1.461 1.5, 1.461 1.7, 1.311 1.7, 1.311 1.5))",2,2700
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Tea Companion Wafer Rolls 150g,Product,Tea Companion,1,"POLYGON ((1.473 1.5, 1.563 1.5, 1.563 1.72, 1.473 1.72, 1.473 1.5))",2,1900
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Shelf 4 - Bay 08,Shelf,,,"POLYGON ((0 1.86, 1.6 1.86, 1.6 1.9, 0 1.9, 0 1.86))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,FreshMart Essentials Shortbread Fingers 200g,Product,FreshMart Essentials,2,"POLYGON ((0.035 1.9, 0.355 1.9, 0.355 2, 0.035 2, 0.035 1.9))",2,6600
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Wafer Rolls 150g,Product,Bake Bros.,1,"POLYGON ((0.367 1.9, 0.457 1.9, 0.457 2.12, 0.367 2.12, 0.367 1.9))",2,2300
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Wafer Rolls 150g,Product,Bake Bros.,1,"POLYGON ((0.469 1.9, 0.559 1.9, 0.559 2.12, 0.469 2.12, 0.469 1.9))",2,3400
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Shortbread Fingers 200g,Product,Crumbly's,1,"POLYGON ((0.571 1.9, 0.731 1.9, 0.731 2, 0.571 2, 0.571 1.9))",2,2700
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,FreshMart Essentials Shortbread Fingers 200g,Product,FreshMart Essentials,2,"POLYGON ((0.743 1.9, 1.063 1.9, 1.063 2, 0.743 2, 0.743 1.9))",2,4100
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Crumbly's Cream Sandwich 250g,Product,Crumbly's,2,"POLYGON ((1.075 1.9, 1.415 1.9, 1.415 1.99, 1.075 1.99, 1.075 1.9))",2,6000
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,08,Bake Bros. Wafer Rolls 150g,Product,Bake Bros.,1,"POLYGON ((1.427 1.9, 1.517 1.9, 1.517 2.12, 1.427 2.12, 1.427 1.9))",2,2900
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Base Deck - Bay 09,Base Deck,,,"POLYGON ((1.6 0, 3.2 0, 3.2 0.1, 1.6 0.1, 1.6 0))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Tea Companion Wafer Rolls 150g,Product,Tea Companion,3,"POLYGON ((1.635 0.1, 1.905 0.1, 1.905 0.32, 1.635 0.32, 1.635 0.1))",2,8600
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Crumbly's Cream Sandwich 250g,Product,Crumbly's,3,"POLYGON ((1.917 0.1, 2.427 0.1, 2.427 0.19, 1.917 0.19, 1.917 0.1))",2,11400
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Crumbly's Water Crackers 125g,Product,Crumbly's,1,"POLYGON ((2.439 0.1, 2.589 0.1, 2.589 0.3, 2.439 0.3, 2.439 0.1))",2,2100
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Bake Bros. Digestives 400g,Product,Bake Bros.,3,"POLYGON ((2.601 0.1, 3.141 0.1, 3.141 0.21, 2.601 0.21, 2.601 0.1))",2,9800
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Shelf 1 - Bay 09,Shelf,,,"POLYGON ((1.6 0.53, 3.2 0.53, 3.2 0.57, 1.6 0.57, 1.6 0.53))",1,
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Tea Companion Water Crackers 125g,Product,Tea Companion,3,"POLYGON ((1.635 0.57, 2.085 0.57, 2.085 0.77, 1.635 0.77, 1.635 0.57))",2,7000
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,FreshMart Essentials Cream Sandwich 250g,Product,FreshMart Essentials,1,"POLYGON ((2.097 0.57, 2.267 0.57, 2.267 0.66, 2.097 0.66, 2.097 0.57))",2,2900
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Crumbly's Shortbread Fingers 200g,Product,Crumbly's,1,"POLYGON ((2.279 0.57, 2.439 0.57, 2.439 0.67, 2.279 0.67, 2.279 0.57))",2,3500
FreshMart Banksia Grove,Aisle 2 - Biscuits,Aisle 2,09,Crumbly's Cream Sandwich 250g,Product,Crumbly's,1,"POLYGON ((2.451 0.57, 2.621 0.57, 2.621 0.66, 2.451 0.66, 2.451 0.57))",2,2700
